Origin Paper,Snowballing Type,Reference,External Link,DOI
21,Backward,"G.C. Murphy, D. Notkin, and K.J. Sullivan. 2001. Software reflexion models: bridging the gap between design and implementation. IEEE Transactions on Software Engineering 27, 4 (2001), 364--380.",,https://doi.org/10.1109/32.917525
21,Backward,"Simon Schneider, Nicolas E. Diaz Ferreyra, Pierre-Jean Queval, Georg Simhandl, Uwe Zdun, and Riccardo Scandariato. 2024. How Dataflow Diagrams Impact Software Security Analysis: an Empirical Experiment. In SANER.",,https://doi.org/10.1109/SANER60148.2024.00103
21,Backward,"Simon Schneider and Riccardo Scandariato. 2023. Automatic extraction of security-rich dataflow diagrams for microservice applications written in Java. Journal of Systems and Software 202 (2023), 111722.",,https://doi.org/10.1016/j.jss.2023.111722
21,Backward,"Simon Schneider, Tufan Özen, Michael Chen, and Riccardo Scandariato. 2023. microSecEnD: A Dataset of Security-Enriched Dataflow Diagrams for Microservice Applications. In 2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR). 125--129.",,https://doi.org/10.1109/MSR59073.2023.00030
21,Backward,"Jacopo Soldani, Giuseppe Muntoni, Davide Neri, and Antonio Brogi. 2021. The mTOSCA toolchain: Mining, analyzing, and refactoring microservice-based architectures. Software: Practice and Experience 51, 7 (2021), 1591--1621.",,https://doi.org/10.1002/spe.2974
21,Backward,Sicco Verwer and Christian A. Hammerschmidt. 2017. flexfringe: A Passive Automaton Learning Package. In 2017 IEEE International Conference on Software Maintenance and Evolution (ICSME). 638--642.,,https://doi.org/10.1109/ICSME.2017.58
21,Backward,"Neil Walkinshaw, Ramsay Taylor, and John Derrick. 2016. Inferring Extended Finite State Machine Models from Software Executions. Empirical Software Engineering 21, 3 (jun 2016), 811--853.",,https://doi.org/10.1007/s10664-015-9367-7
21,Backward,"Muhammad Waseem, Peng Liang, Mojtaba Shahin, Aakash Ahmad, and Ali Rezaei Nassab. 2021. On the Nature of Issues in Five Open Source Microservices Systems: An Empirical Study. In Proceedings of the 25th International Conference on Evaluation and Assessment in Software Engineering (Trondheim, Norway) (EASE '21). Association for Computing Machinery, New York, NY, USA, 201--210.",,https://doi.org/10.1145/3463274.3463337
21,Backward,"Chenxing Zhong, He Zhang, Huang Huang, Zhikun Chen, Chao Li, Xiaodong Liu, and Shanshan Li. 2023. DOMICO: Checking conformance between domain models and implementations. Software: Practice and Experience (2023).",,https://doi.org/10.1002/spe.3272
21,Backward,"Xiang Zhou, Xin Peng, Tao Xie, Jun Sun, Chao Ji, Wenhai Li, and Dan Ding. 2018. Fault analysis and debugging of microservice systems: Industrial survey, benchmark system, and empirical study. IEEE Transactions on Software Engineering 47, 2 (2018), 243--260.",,https://doi.org/10.1109/TSE.2018.2887384
21,Backward,"Xiang Zhou, Xin Peng, Tao Xie, Jun Sun, Chao Ji, Dewei Liu, Qilin Xiang, and Chuan He. 2019. Latent Error Prediction and Fault Localization for Microservice Applications by Learning from System Trace Logs. In Proceedings of the 2019 27th ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering (Tallinn, Estonia) (ESEC/FSE 2019). Association for Computing Machinery, New York, NY, USA, 683--694.",,https://doi.org/10.1145/3338906.3338961
21,Forward,"SCHNEIDER, Simon et al. Comparison of static analysis architecture recovery tools for microservice applications. Empirical Software Engineering, v. 30, n. 5, p. 128, 2025.",,https://doi.org/10.1007/s10664-025-10686-2
21,Forward,"SCHNEIDER, Simon et al. How dataflow diagrams impact software security analysis: an empirical experiment. In: 2024 IEEE International Conference on Software Analysis, Evolution and Reengineering (SANER). IEEE, 2024. p. 952-963.",,https://doi.org/10.1109/SANER60148.2024.00103
21,Forward,"CAO, Clinton; PANICHELLA, Annibale; VERWER, Sicco. Automated test-case generation for rest APIs using model inference search heuristic. In: 2025 IEEE/ACM International Conference on Automation of Software Test (AST). IEEE, 2025. p. 29-40.",,https://doi.org/10.1109/AST66626.2025.00010
21,Forward,"SCHNEIDER, Simon et al. Automatic rule checking for microservices: Supporting security analysis with explainability. ACM Transactions on Software Engineering and Methodology, 2025.",,https://doi.org/10.1145/3771275
21,Forward,"SCHNEIDER, Simon et al. In Specs We Trust? Conformance-Analysis of Implementation to Specifications in Node-RED and Associated Security Risks. In: International Conference on Availability, Reliability and Security. Cham: Springer Nature Switzerland, 2025. p. 278-300.",,https://doi.org/10.1007/978-3-032-00624-0_14
21,Forward,"SAYAGO-HEREDIA, Jaime et al. Systematic Mapping of Support Tools for Microservices. In: International Conference on Applied Technologies. Cham: Springer Nature Switzerland, 2024. p. 3-16.",,https://doi.org/10.1007/978-3-031-89757-3_1
