Origin Paper,Snowballing Type,Reference,External Link,DOI
10,Backward,"Kitajima S, Matsuoka N (2017) Inferring calling relationship based on external observation for microservice architecture In: Intl. Conf. on Service-Oriented Computing, 229–237.. Springer International Publishing, Cham.",,https://doi.org/10.1007/978-3-319-69035-3_16
10,Backward,"Pinto AF, Terra R, Guerra E, São Sabbas F (2017) Introducing an architectural conformance process in continuous integration. J Univ Comput Sci 23(8):769–805.",https://professores.dcc.ufla.br/~terra/publications_files/2017_jucs.pdf,
10,Backward,"Ntentos E, Zdun U, Plakidas K, Meixner S, Geiger S (2020) Assessing architecture conformance to coupling-related patterns and practices in microservices In: European Conference on Software Architecture, 3–20.. Springer International Publishing, Cham.",,https://doi.org/10.1007/978-3-030-58923-3_1
10,Backward,"Jenkins S, Kirk SR (2007) Software architecture graphs as complex networks: a novel partitioning scheme to measure stability and evolution. Inf Sci 177(12):2587–2601.",,https://doi.org/10.1016/j.ins.2007.01.021
10,Backward,"Ma S-P, Fan C-Y, Chuang Y, Lee W-T, Lee S-J, Hsueh N-L (2018) Using service dependency graph to analyze and test microservices In: 2018 IEEE 42nd Annual Computer Software and Applications Conference (COMPSAC), vol. 2, 81–86.. IEEE Computer Society, Los Alamitos.",,https://doi.org/10.1109/COMPSAC.2018.10207
10,Backward,"Zhou X, Peng X, Xie T, Sun J, Xu C, Ji C, Zhao W (2018) Benchmarking microservice systems for software engineering research In: Proceedings of the 40th International Conference on Software Engineering: Companion Proceeedings (ICSE ’18), 323–324.. Association for Computing Machinery, New York.",,https://doi.org/10.1145/3183440.3194991
10,Backward,"Rahman DMI (2019) Taibi: a curated dataset of microservices-based systems In: Joint Proceedings of the Summer School on Software Maintenance and Evolution.. CEUR-WS, Tampere.",https://researchportal.tuni.fi/en/publications/a-curated-dataset-of-microservices-based-systems/,
10,Backward,"Vasa R, Lumpe M, Branch P, Nierstrasz O (2009) Comparative analysis of evolving software systems using the gini coefficient In: 2009 IEEE International Conference on Software Maintenance, 179–188.. IEEE Computer Society, Los Alamitos.",,https://doi.org/10.1109/ICSM.2009.5306322
10,Backward,Adnan SD (2019) Software evolution on azureus bit torrent software: a study on growth and change analysis. J Eng Sci Technol 14:430–447.,,
10,Backward,"Xu K (2003) How has the literature on gini’s index evolved in the past 80 years?. Dalhousie University, Economics Working Paper, Halifax.",,https://dx.doi.org/10.2139/ssrn.423200
10,Backward,Microservices Graph Generation tool and experiment results. https://github.com/daniel-apolinario/microservices-graph. Accessed 02 Mar 2021.,https://github.com/daniel-apolinario/microservices-graph,
10,Backward,"Barabási A-L, Albert R (1999) Emergence of scaling in random networks. Science 286(5439):509–512.",,https://doi.org/10.1126/science.286.5439.509
10,Backward,"Wheeldon R, Counsell S (2003) Power law distributions in class relationships In: Proceedings Third IEEE International Workshop on Source Code Analysis and Manipulation, 45–54.. IEEE Computer Society, Los Alamitos.",,https://doi.org/10.1109/SCAM.2003.1238030
10,Backward,"Potanin A, Noble J, Frean M, Biddle R (2005) Scale-free geometry in OO programs. Commun ACM 48(5):99–103.",,https://doi.org/10.1145/1060710.1060716
10,Backward,"Wen L, Dromey RG, Kirk D (2009) IEEE Trans Syst Man Cybern B (Cyberne) 39(4):845–854.",,
10,Backward,"Šubelj L, Bajec M (2012) Software systems through complex networks science: review, analysis and applications In: Proceedings of the First International Workshop on Software Mining, 9–16.. Association for Computing Machinery, New York.",,https://doi.org/10.1145/2384416.2384418
10,Backward,"Jing L, Keqing H, Yutao M, Rong P (2006) Scale free in software metrics In: 30th Annual International Computer Software and Applications Conference (COMPSAC’06), vol. 1, 229–235.. IEEE.",,
10,Backward,"Azadi U, Arcelli Fontana F, Taibi D (2019) Architectural smells detected by tools: a catalogue proposal In: 2019 IEEE/ACM International Conference on Technical Debt (TechDebt), 88–97.. IEEE Computer Society, Los Alamitos.",,
10,Backward,"Taibi D, Lenarduzzi V, Pahl C (2020) Microservices anti-patterns: a taxonomy In: Microservices, 111–128.. Springer International Publishing, Cham.",,https://doi.org/10.1007/978-3-030-31646-4_5
10,Backward,"Bogner J, Boceck T, Popp M, Tschechlov D, Wagner S, Zimmermann A (2019) Towards a collaborative repository for the documentation of service-based antipatterns and bad smells In: 2019 IEEE International Conference on Software Architecture Companion (ICSA-C), 95–101.. IEEE Computer Society, Los Alamitos.",,https://doi.org/10.1109/ICSA-C.2019.00025
10,Backward,"de Freitas Apolinário DR, de França BBNMicroservices dependencies graph generation tool. https://doi.org/10.5281/zenodo.5101943.",,https://doi.org/10.5281/zenodo.5101943
10,Backward,Richardson CMicroservices.io website. https://microservices.io/. Accessed 15 Feb 2020.,https://microservices.io/,
10,Backward,"Law AM, Kelton WD, Kelton WD (2013) Simulation modeling and analysis, vol. 5. McGraw-Hill Education, New York.",https://sisis.rz.htw-berlin.de/inh2007/12355751.pdf,
10,Backward,Build and deploy Java Spring Boot microservices on Kubernetes. https://github.com/IBM/spring-boot-microservices-on-kubernetes. Accessed 02 Mar 2021.,https://github.com/IBM/spring-boot-microservices-on-kubernetes,
10,Backward,Graphviz - dot language site. https://www.graphviz.org/doc/info/lang.html. Accessed 19 Mar 2020.,https://www.graphviz.org/doc/info/lang.html,
10,Backward,"Aderaldo CM, Mendonça NC, Pahl C, Jamshidi P (2017) Benchmark requirements for microservices architecture research In: 2017 IEEE/ACM 1st International Workshop on Establishing the Community-Wide Infrastructure for Architecture-Based Software Engineering (ECASE), 8–13. https://doi.org/10.1109/ECASE.2017.4.",,https://doi.org/10.1109/ECASE.2017.4
10,Backward,"Márquez G, Astudillo H (2018) Actual use of architectural patterns in microservices-based open source projects In: 2018 25th Asia-Pacific Software Engineering Conference (APSEC), 31–40. https://doi.org/10.1109/APSEC.2018.00017.",,https://doi.org/10.1109/APSEC.2018.00017
10,Backward,Spinnaker website. https://spinnaker.io/. Accessed 25 Oct 2020.,https://spinnaker.io/,
10,Backward,Symbiote public repository. https://github.com/daniel-apolinario/symbiote. Accessed 02 Mar 2021.,https://github.com/daniel-apolinario/symbiote,
10,Forward,"LELOVIC, Luka et al. Change impact analysis in microservice systems: A systematic literature review. Journal of Systems and Software, v. 219, p. 112241, 2025.",,https://doi.org/10.1016/j.jss.2024.112241
10,Forward,"ABDELFATTAH, Amr S.; CERNY, Tomas. Roadmap to reasoning in microservice systems: a rapid review. Applied Sciences, v. 13, n. 3, p. 1838, 2023.",,https://doi.org/10.3390/app13031838
10,Forward,"GORTNEY, Mia E. et al. Visualizing microservice architecture in the dynamic perspective: A systematic mapping study. IEEE Access, v. 10, p. 119999-120012, 2022.",,https://doi.org/10.1109/ACCESS.2022.3221130
10,Forward,"ABDELFATTAH, Amr S. et al. Multivocal study on microservice dependencies. Journal of Systems and Software, v. 222, p. 112334, 2025.",,https://doi.org/10.1016/j.jss.2025.112334
10,Forward,"ZHANG, Jin Yu; ZHANG, Yuting. Quantitative DevSecOps metrics for cloud-based web microservices. IEEE Access, v. 12, p. 160317-160342, 2024.",,https://doi.org/10.1109/ACCESS.2024.3486314
10,Forward,"ABDELFATTAH, Amr S.; CERNY, Tomas. The microservice dependency matrix. In: European Conference on Service-Oriented and Cloud Computing. Cham: Springer Nature Switzerland, 2023. p. 276-288.",,https://doi.org/10.1007/978-3-031-46235-1_19
10,Forward,"MOREIRA, Mateus Gabi; DE FRANÇA, Breno Bernard Nicolau. Analysis of microservice evolution using cohesion metrics. In: Proceedings of the 16th Brazilian Symposium on Software Components, Architectures, and Reuse. 2022. p. 40-49.",,https://doi.org/10.1145/3559712.3559716
10,Forward,"ABDELFATTAH, Amr S. et al. Semantic dependency in microservice architecture. In: 2025 IEEE/ACM 22nd International Conference on Software and Systems Reuse (ICSR). IEEE, 2025. p. 44-54.",,https://doi.org/10.1109/ICSR66718.2025.00011
10,Forward,"ABDELFATTAH, Amr S. et al. Semantic Dependency in Microservice Architecture: A Framework for Definition and Detection. arXiv preprint arXiv:2501.11787, 2025.",,https://doi.org/10.48550/arXiv.2501.11787
10,Forward,"AGGARWAL, Alok; SINGH, Vinay. Migration aspects from monolith to distributed systems using software code build and deployment time and latency perspective. TELKOMNIKA (Telecommunication Computing Electronics and Control), v. 22, n. 4, p. 854-860, 2024.",,http://doi.org/10.12928/telkomnika.v22i4.25655
10,Forward,"HUSSEIN, Saad; LAHAMI, Mariam; TORJMEN, Mouna. Assessing the quality of microservice and monolithic-based architectures: A systematic literature review. Operational Research in Engineering Sciences: Theory and Applications, v. 7, n. 2, 2024.",https://oresta.org/menu-script/index.php/oresta/article/view/780,
10,Forward,"DRIESSEN, Famke et al. A quantitative assessment method for microservices granularity to improve maintainability. In: International Conference on Enterprise Design, Operations, and Computing. Cham: Springer Nature Switzerland, 2023. p. 211-226.",,https://doi.org/10.1007/978-3-031-54712-6_13
10,Forward,"HUSSEIN, Saad; LAHAMI, Mariam; TORJMEN, Mouna. Assessing the quality of microservice and monolithic architectures: Systematic literature review. 2023.",,https://doi.org/10.21203/rs.3.rs-3497708/v1
10,Forward,"KAUSHIK, Neha; KUMAR, Harish; RAJ, Vinay. Maintainability improvement of microservices based applications using micro frontend. International Journal of Computers and Applications, v. 47, n. 2, p. 188-196, 2025.",,https://doi.org/10.1080/1206212X.2025.2450250
10,Forward,"PAUDEL, Bhuwan; GONZALEZ-HUERTA, Javier; ZABARDAST, Ehsan. Temporal Evolution of Architectural Complexity and Technical Debt in Microservices: An Exploratory Case Study. In: International Conference on Product-Focused Software Process Improvement. Cham: Springer Nature Switzerland, 2025. p. 285-302.",,https://doi.org/10.1007/978-3-032-12089-2_18
10,Forward,"VANIYAWALA, Nidhi; PANDEY, Kamlendu Kumar. A Bird’s Eye View of Microservice Architecture from the Lens of Cloud Computing. In: International Conference on Advancements in Smart Computing and Information Security. Cham: Springer Nature Switzerland, 2023. p. 65-97.",,https://doi.org/10.1007/978-3-031-59107-5_6
10,Forward,"HERYADI, Yaya et al. Yolos-mci: Automating microservices coupling index calculation using vision transformers. Procedia Computer Science, v. 245, p. 924-933, 2024.",,https://doi.org/10.1016/j.procs.2024.10.320
10,Forward,"GINTORO, Gintoro; NUGROHO, Eko Cahyo. Evaluating maintainability metrics in microservices-based student registration systems. Bulletin of Electrical Engineering and Informatics, v. 14, n. 6, p. 4701-4712, 2025.",,https://doi.org/10.11591/eei.v14i6.10457
10,Forward,"CERNY, Tomas et al. On Dependencies in Microservices: Dependency Management and Maintainability. In: International Conference on Cloud Computing and Services Science. Cham: Springer Nature Switzerland, 2024. p. 29-52.",,https://doi.org/10.1007/978-3-032-17286-0_2
10,Forward,"GINTORO, Gintoro; SUNARDI, Sunardi. Strategies, characteristics, and research gaps for improving microservices coupling design. Bulletin of Electrical Engineering and Informatics, v. 14, n. 3, p. 2429-2437, 2025.",,https://doi.org/10.11591/eei.v14i3.9099
10,Forward,"PAUDELL, Bhuwan; GONZALEZ-HUERTA¹, Javier; ZABARDAST, Ehsan. Temporal Evolution of Architectural Complexity and Technical Debt in Microservices: An Exploratory Case. In: Product-Focused Software Process Improvement: 26th International Conference, PROFES 2025, Salerno, Italy, December 1–3, 2025, Proceedings. Springer Nature, 2025. p. 285.",,https://doi.org/10.1007/978-3-032-12089-2_18
10,Forward,"LANDIM, Lauriana Patricia Tavares. Monitoring and Detection of Anomaly in Microservices Environments. 2023. Dissertação de Mestrado. Instituto Politecnico de Castelo Branco (Portugal).",https://www.proquest.com/openview/d7d5fec936baf282546084bd45280a67/1?pq-origsite=gscholar&cbl=2026366&diss=y,
10,Forward,"КИСЕЛЕВИЧ, В. В. et al. Мікросервісна архітектура: переваги та недоліки її практичного застосування. Information Technology: Computer Science, Software Engineering and Cyber Security, n. 2, p. 50-59, 2024.",,https://doi.org/10.32782/IT/2024-2-7
10,Forward,"YILMAZ, Rahime. Measuring and evaluating the maintainability of microservices. 2024.",https://polen.itu.edu.tr/server/api/core/bitstreams/1da45164-1f69-4c91-9bdf-6f0c59ddf263/content,
10,Forward,"RAMIREZ MENDEZ, Francisco Miguel. Static analysis learning of annotations in microservices. 2024. Tese de Doutorado. University of Birmingham.",https://etheses.bham.ac.uk/id/eprint/15347/,
10,Forward,"ZHANG, Jin Yu. A Quantitative DevSecOps Assessment Framework for Cloud-Based Web Microservices. 2024. Dissertação de Mestrado. Boston University.",https://www.proquest.com/openview/0da942d980b35cc6e5e421a32d71ba5d/1?pq-origsite=gscholar&cbl=18750&diss=y,
10,Forward,"BIN ABDULLAH, Amirul. Refining Distributed System Efficiency with Microservices: Advanced Strategies for Enhancing Performance, Scalability, and Resilience in Complex Architectural Environments.",https://www.researchgate.net/profile/Amirul-Bin-Abdullah/publication/386189128_Refining_Distributed_System_Efficiency_with_Microservices_Advanced_Strategies_for_Enhancing_Performance_Scalability_and_Resilience_in_Complex_Architectural_Environments/links/6748253bf309a268c011d74b/Refining-Distributed-System-Efficiency-with-Microservices-Advanced-Strategies-for-Enhancing-Performance-Scalability-and-Resilience-in-Complex-Architectural-Environments.pdf,
10,Forward,"LI, Ming et al. Dual-architecture application parallel and traffic switching solution. In: 2022 IEEE 10th Joint International Information Technology and Artificial Intelligence Conference (ITAIC). IEEE, 2022. p. 1281-1285.",,https://doi.org/10.1109/ITAIC54216.2022.9836599
10,Forward,"PRIMADANI, Claudia Cahya; LEE, Seonah. Measuring Modularity in JavaScript-Based Microservices from Software Architectural Perspectives. In: ISE@ APSEC. 2023.",https://ceur-ws.org/Vol-3655/ISE2023_06_Primadani_Measuring_Modularity.pdf,
10,Forward,"МОСКАЛИК, Д. О.; АНТОНЮК, Д. С. МОДЕЛЮВАННЯ ЗВ’ЯЗНОСТІ ШЛЯХОМ ІМОВІРНІСНОГО РОЗПОДІЛУ ЧАСТОТ ВНЕСЕННЯ ЗМІН ДО ПРОГРАМНИХ МОДУЛІВ ПРИ СИМУЛЯЦІЇ ПРОЦЕСУ РОЗРОБКИ ПРОГРАМНОГО ЗАБЕЗПЕЧЕННЯ. Вісник Херсонського національного технічного університету, v. 2, n. 2 (93), p. 238-245, 2025.",,https://doi.org/10.35546/kntu2078-4481.2025.2.2.28
10,Forward,"МОСКАЛИК, Д. О. МОДЕЛЮВАННЯ ЗВ’ЯЗНОСТІ ВИХІДНОГО КОДУ В СИМУЛЯЦІЯХ ПРОЦЕСУ РОЗРОБКИ ПРОГРАМНОГО ЗАБЕЗПЕЧЕННЯ. Редакційна колегія: ОМ Помазун, к. е. н., доцент, доцент кафедри інформаційних систем в економіці КНЕУ імені Вадима Гетьмана, БО Тішков, к. е. н., доцент, завідувач кафедри інформаційних систем в економіці КНЕУ імені Вадима Гетьмана, ЮМ Лозовик, к. е. н., доцент, доцент кафедри інформаційних систем в економіці КНЕУ імені Вадима Гетьмана, АП Волошин, асистент, p. 314.",https://ir.kneu.edu.ua/server/api/core/bitstreams/bf2a8015-76c2-4e47-8bfa-72806991e6ac/content,
