Origin Paper,Snowballing Type,Reference,External Link,DOI
13,Backward,"Ntentos, E., et al.: Detector-based component model abstraction for microservice-based systems. Computing 103(11), 2521–2551 (2021).",,https://doi.org/10.1007/s00607-021-01002-z
13,Backward,"Nygard, M.: Release It! Design and Deploy Production-Ready Software. Pragmatic Bookshelf (2007)",https://www.torrossa.com/it/resources/an/5241265,
13,Backward,"Passos, L., Terra, R., Valente, M.T., Diniz, R., das Chagas Mendonca, N.: Static architecture-conformance checking: an illustrative overview. IEEE Softw. 27(5), 82–89 (2010)",,https://doi.org/10.1109/MS.2009.117
13,Backward,"Richardson, C.: A pattern language for microservices (2017).",http://microservices.io/patterns/index.html,
13,Backward,"Schwarz, J., Steffens, A., Lichter, H.: Code smells in infrastructure as code. In: 2018 11th International Conference on the Quality of Information and Communications Technology (QUATIC), pp. 220–228 (2018). https://doi.org/10.1109/QUATIC.2018.00040",,https://doi.org/10.1109/QUATIC.2018.00040
13,Backward,"Sharma, T., Fragkoulis, M., Spinellis, D.: Does your configuration code smell? In: Proceedings of the 13th International Conference on Mining Software Repositories, MSR 2016, pp. 189–200. Association for Computing Machinery, New York (2016)",,https://doi.org/10.1145/2901739.2901761
13,Backward,"Sotiropoulos, T., Mitropoulos, D., Spinellis, D.: Practical fault detection in puppet programs. In: Proceedings of the ACM/IEEE 42nd International Conference on Software Engineering, ICSE 2020, pp. 26–37. Association for Computing Machinery, New York (2020)",,https://doi.org/10.1145/3377811.3380384
13,Backward,"Zdun, U., Navarro, E., Leymann, F.: Ensuring and assessing architecture conformance to microservice decomposition patterns. In: Maximilien, M., Vallecillo, A., Wang, J., Oriol, M. (eds.) ICSOC 2017. LNCS, vol. 10601, pp. 411–429. Springer, Cham (2017). https://doi.org/10.1007/978-3-319-69035-3_29",,https://doi.org/10.1007/978-3-319-69035-3_29
13,Forward,"SOLIMAN, Mohamed et al. Mining software repositories for software architecture—A systematic mapping study. Information and Software Technology, v. 181, p. 107677, 2025.",,https://doi.org/10.1016/j.infsof.2025.107677
13,Forward,"QUÉVAL, Pierre-Jean et al. On the understandability of coupling-related practices in infrastructure-as-code based deployments. Information and Software Technology, v. 185, p. 107761, 2025.",,https://doi.org/10.1016/j.infsof.2025.107761
13,Forward,"NTENTOS, Evangelos et al. Detecting and resolving coupling-related infrastructure as code based architecture smells in microservice deployments. In: 2023 IEEE 16th International Conference on Cloud Computing (CLOUD). IEEE, 2023. p. 201-211.",,https://doi.org/10.1109/CLOUD60044.2023.00031
13,Forward,"OPDEBEECK, Ruben. Static analysis for quality assurance of Ansible infrastructure-as-code artefacts. 2024.",https://www.researchgate.net/profile/Ruben_Opdebeeck/publication/385966036_Static_Analysis_for_Quality_Assurance_of_Ansible_Infrastructure-as-Code_Artefacts/links/673dad3988177c79e83b91c2/Static-Analysis-for-Quality-Assurance-of-Ansible-Infrastructure-as-Code-Artefacts.pdf,
13,Forward,"BISWAS, Priom et al. Continuous evaluation of consistency in software architecture models. In: European Conference on Software Architecture. Cham: Springer Nature Switzerland, 2023. p. 141-149.",,https://doi.org/10.1007/978-3-031-42592-9_10
