Origin Paper,Snowballing Type,Reference,External Link,DOI
22,Backward,"D. Steinberg, F. Budinsky, E. Merks, and M. Paternostro, EMF: eclipse modeling framework. Pearson Education, 2008.",https://books.google.com/books?hl=en&lr=&id=sA0zOZuDXhgC&oi=fnd&pg=PT20&ots=2LOFZU0mJq&sig=2LH_JfMoWQ3BLhuCDsrNC97R81Q,
22,Backward,"N. K. Turhan and H. Oğuztüzün, “Metamodeling of reference software architecture and automatic code generation,” in Proccedingsof the 10th European Conference on Software Architecture Workshops, 2016, pp. 1–7.",,https://doi.org/10.1145/2993412.3004850
22,Backward,"R. Weinreich and G. Buchgeher, “Automatic reference architecture conformance checking for soa-based software systems,” in 2014 IEEE/IFIP Conference on Software Architecture. IEEE, 2014, pp. 95–104.",,https://doi.org/10.1109/WICSA.2014.22
22,Forward,"FERKO, Enxhi et al. Towards interoperable digital twins: Integrating sysml into aas with higher-order transformations. In: 2024 IEEE 21st International Conference on Software Architecture Companion (ICSA-C). IEEE, 2024. p. 342-349.",,https://doi.org/10.1109/ICSA-C63560.2024.00063
22,Forward,"BUCAIONI, Alessio et al. Architecture as code. In: 2025 IEEE 22nd International Conference on Software Architecture (ICSA). IEEE, 2025. p. 187-198.",,https://doi.org/10.1109/ICSA65012.2025.00027
22,Forward,"REICHE, Frederik; REUSSNER, Ralf; HEINRICH, Robert. Detecting Information Flow Security Vulnerabilities by Analysis Coupling. IEEE Transactions on Software Engineering, 2025.",,https://doi.org/10.1109/TSE.2025.3589647
22,Forward,"LU, Chaoze et al. Verification of temporal consistency constraints in the evolution of software for intelligent unmanned systems driven by model checking. Scientific Reports, v. 15, n. 1, p. 21755, 2025.",,https://doi.org/10.1038/s41598-025-06523-7
22,Forward,"RUBEI, Riccardo; DI SALLE, Amleto; BUCAIONI, Alessio. LLM-based recommender systems for violation resolutions in continuous architectural conformance. In: 2025 IEEE 22nd International Conference on Software Architecture Companion (ICSA-C). IEEE, 2025. p. 404-409.",,https://doi.org/10.1109/ICSA-C65153.2025.00063
22,Forward,"TUYISHIME, Adiel et al. Enhancing model management with automated rest api generation. In: Proceedings of the ACM/IEEE 27th International Conference on Model Driven Engineering Languages and Systems. 2024. p. 36-40.",,https://doi.org/10.1145/3652620.3687787
22,Forward,"KEIM, Jan et al. Towards Automated Knowledge Management in the Software Life Cycle. Technical Report. Karlsruher Institut für Technologie (KIT). doi: 10.5445/IR/1000181618, 2025.",https://www.researchgate.net/profile/Vincenzo-Scotti-2/publication/395307415_Towards_Automated_Knowledge_Management_in_the_Software_Life_Cycle/links/68bbd5226f87c42f3b902725/Towards-Automated-Knowledge-Management-in-the-Software-Life-Cycle.pdf,https://doi.org/10.5445/IR/1000181618
22,Forward,"KEIM, Jan; KAPLAN, Angelika. From Scattered to Structured: A Vision for Automating Architectural Knowledge Management. arXiv preprint arXiv:2601.19548, 2026.",,https://doi.org/10.48550/arXiv.2601.19548
22,Forward,"TUYISHIME, Adiel. Supporting Domain-Independent Model Management through Automated REST APIs Generation. 2025.",https://dialnet.unirioja.es/servlet/dctes?codigo=397375,
22,Forward,"KEIM, Jan. Recovering Trace Links In Software Architecture Documentation. 2025.",https://publikationen.bibliothek.kit.edu/1000179534,
